Temps;Vitesse du véhicule;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-1B-00
sec;km/h;A
324,146;35,8;10,60
324,184;35,5;10,60
324,246;35,5;10,85
324,284;35,4;10,85
324,331;35,4;11,10
324,385;35,1;11,10
324,427;35,1;11,35
324,478;35,0;11,35
324,518;35,0;11,60
324,580;34,7;11,60
324,626;34,7;12,10
324,679;34,5;12,10
324,718;34,5;12,60
324,768;34,3;12,60
324,817;34,3;12,35
324,867;33,9;12,35
324,915;33,9;12,10
324,963;33,7;12,10
325,010;33,7;12,10
325,047;33,5;12,10
325,094;33,5;9,60
325,147;33,3;9,60
325,183;33,3;5,35
325,231;33,1;5,35
325,279;33,1;2,35
325,326;33,1;2,35
325,378;33,1;0,85
325,417;32,8;0,85
325,463;32,8;4,10
325,516;32,7;4,10
325,567;32,7;6,35
325,617;32,5;6,35
325,663;32,5;6,85
325,710;32,5;6,85
325,748;32,5;6,10
325,789;32,4;6,10
325,832;32,4;3,35
325,883;32,2;3,35
325,932;32,2;5,10
325,983;31,9;5,10
326,030;31,9;4,10
326,079;31,8;4,10
326,126;31,8;1,60
326,166;31,7;1,60
326,216;31,7;-0,15
326,266;31,5;-0,15
326,316;31,5;-0,65
326,364;31,4;-0,65
326,416;31,4;-0,65
326,465;31,3;-0,65
326,514;31,3;-0,65
326,565;31,2;-0,65
326,603;31,2;-0,90
326,649;31,1;-0,90
326,697;31,1;-0,65
326,750;30,9;-0,65
326,797;30,9;-0,65
326,849;30,9;-0,65
326,899;30,9;-0,40
326,949;30,7;-0,40
326,999;30,7;-0,40
327,050;30,7;-0,40
327,098;30,7;-0,40
327,158;30,5;-0,40
327,199;30,5;-1,15
327,250;30,4;-1,15
327,304;30,4;-0,90
327,349;30,3;-0,90
327,397;30,3;-0,90
327,450;30,2;-0,90
327,498;30,2;-1,15
327,550;30,2;-1,15
327,597;30,2;-1,15
327,650;30,0;-1,15
327,698;30,0;-0,90
327,751;29,9;-0,90
327,798;29,9;-0,90
327,850;29,8;-0,90
327,898;29,8;0,10
327,950;29,6;0,10
327,998;29,6;4,35
328,051;29,5;4,35
328,098;29,5;15,10
328,151;29,2;15,10
328,198;29,2;19,35
328,251;29,1;19,35
328,298;29,1;21,60
328,351;28,7;21,60
328,398;28,7;24,60
328,451;28,5;24,60
328,498;28,5;26,85
328,552;28,0;26,85
328,597;28,0;30,10
328,632;27,7;30,10
328,681;27,7;31,10
328,731;27,3;31,10
328,780;27,3;32,60
328,830;26,7;32,60
328,884;26,7;32,35
328,930;26,3;32,35
328,980;26,3;29,10
329,028;25,7;29,10
329,084;25,7;19,10
329,130;25,4;19,10
329,185;25,4;11,10
329,233;25,0;11,10
329,284;25,0;8,10
329,330;24,8;8,10
329,385;24,8;10,85
329,432;24,4;10,85
329,487;24,4;16,10
329,534;24,2;16,10
329,584;24,2;19,35
329,631;23,7;19,35
329,680;23,7;21,60
329,730;23,4;21,60
329,780;23,4;23,35
329,830;22,8;23,35
329,879;22,8;24,35
329,926;22,4;24,35
329,986;22,4;25,10
330,030;21,8;25,10
330,085;21,8;28,35
330,132;21,4;28,35
330,180;21,4;31,85
330,226;20,6;31,85
330,287;20,6;34,85
330,329;19,9;34,85
330,386;19,9;35,85
330,429;18,7;35,85
330,486;18,7;32,60
330,529;17,9;32,60
330,587;17,9;30,60
330,629;16,7;30,60
330,687;16,7;27,85
330,735;15,9;27,85
330,779;15,9;26,60
330,826;14,8;26,60
330,886;14,8;23,60
330,934;14,1;23,60
330,979;14,1;22,10
331,027;13,1;22,10
331,079;13,1;18,60
331,128;12,5;18,60
331,187;12,5;16,10
331,231;11,6;16,10
331,286;11,6;14,10
331,333;11,0;14,10
331,379;11,0;12,35
331,428;10,1;12,35
331,478;10,1;10,60
331,528;9,5;10,60
331,579;9,5;8,85
331,628;8,7;8,85
331,678;8,7;7,35
331,732;8,2;7,35
331,786;8,2;6,10
331,828;7,4;6,10
331,887;7,4;4,85
331,956;6,8;4,85
331,995;6,8;3,35
332,055;6,4;3,35
332,113;6,4;2,85
332,156;5,8;2,85
332,195;5,8;2,35
332,256;5,5;2,35
332,314;5,5;1,60
332,361;5,0;1,60
332,409;5,0;1,10
332,457;4,7;1,10
332,504;4,7;0,60
332,557;4,3;0,60
332,616;4,3;0,10
332,661;3,9;0,10
332,709;3,9;-0,65
332,758;3,7;-0,65
332,794;3,7;-0,65
332,841;3,5;-0,65
332,889;3,5;-0,90
332,927;3,4;-0,90
332,974;3,4;-1,15
333,026;3,2;-1,15
333,074;3,2;-2,15
333,125;3,1;-2,15
333,174;3,1;-4,15
333,227;2,9;-4,15
333,274;2,9;-6,65
333,327;2,9;-6,65
333,374;2,9;-7,65
333,426;3,0;-7,65
333,474;3,0;-8,65
333,526;3,1;-8,65
333,577;3,1;-10,40
333,626;3,4;-10,40
333,675;3,4;-12,65
333,727;3,6;-12,65
333,776;3,6;-14,90
333,827;4,0;-14,90
333,876;4,0;-17,40
333,926;4,3;-17,40
333,969;4,3;-19,40
334,016;4,9;-19,40
334,060;4,9;-21,15
334,109;5,3;-21,15
334,144;5,3;-23,15
334,191;5,6;-23,15
334,243;5,6;-25,15
334,292;6,0;-25,15
334,340;6,0;-27,15
334,403;6,7;-27,15
334,460;6,7;-28,90
334,510;7,3;-28,90
334,559;7,3;-31,15
334,606;7,8;-31,15
334,659;7,8;-32,40
334,710;8,5;-32,40
334,744;8,5;-33,65
334,792;8,9;-33,65
334,840;8,9;-34,90
334,892;9,4;-34,90
334,924;9,4;-35,90
334,976;9,8;-35,90
335,029;9,8;-36,90
335,091;10,5;-36,90
335,138;10,5;-37,90
335,191;11,1;-37,90
335,241;11,1;-38,65
335,292;11,5;-38,65
335,335;11,5;-39,40
335,392;12,1;-39,40
335,441;12,1;-40,65
335,492;12,5;-40,65
335,542;12,5;-41,90
335,592;13,0;-41,90
335,642;13,0;-43,65
335,692;13,5;-43,65
335,740;13,5;-43,90
335,792;14,1;-43,90
335,839;14,1;-46,15
335,892;14,5;-46,15
335,941;14,5;-47,15
335,992;15,2;-47,15
336,041;15,2;-49,15
336,091;15,5;-49,15
336,141;15,5;-50,40
336,198;16,1;-50,40
336,245;16,1;-52,40
336,292;16,4;-52,40
336,345;16,4;-53,40
336,392;17,1;-53,40
336,440;17,1;-55,40
336,492;17,5;-55,40
336,546;17,5;-56,40
336,591;18,2;-56,40
336,639;18,2;-56,90
336,704;18,6;-56,90
336,762;18,6;-58,65
336,808;19,2;-58,65
336,862;19,2;-58,65
336,908;19,8;-58,65
336,962;19,8;-60,90
337,023;20,4;-60,90
337,078;20,4;-60,90
337,125;20,8;-60,90
337,178;20,8;-63,15
337,224;21,4;-63,15
337,279;21,4;-64,40
337,326;21,8;-64,40
337,378;21,8;-65,90
337,425;22,4;-65,90
337,478;22,4;-67,65
337,525;22,8;-67,65
337,563;22,8;-69,40
337,610;23,2;-69,40
337,663;23,2;-70,15
337,707;23,7;-70,15
337,763;23,7;-72,15
337,811;24,2;-72,15
337,863;24,2;-73,65
337,907;24,8;-73,65
337,964;24,8;-74,90
338,006;25,3;-74,90
338,065;25,3;-75,65
338,107;25,9;-75,65
338,164;25,9;-75,90
338,214;26,4;-75,90
338,265;26,4;-76,40
338,312;27,0;-76,40
338,365;27,0;-77,15
338,416;27,4;-77,15
338,465;27,4;-76,40
338,506;28,0;-76,40
338,565;28,0;-75,65
338,606;28,4;-75,65
338,665;28,4;-74,65
338,713;28,9;-74,65
338,766;28,9;-71,90
338,823;29,5;-71,90
338,866;29,5;-64,90
338,914;29,8;-64,90
338,967;29,8;-59,15
339,006;30,1;-59,15
339,058;30,1;-53,90
339,105;30,5;-53,90
339,167;30,5;-49,40
339,214;30,7;-49,40
339,266;30,7;-45,90
339,314;31,0;-45,90
339,368;31,0;-44,65
339,405;31,2;-44,65
339,467;31,2;-43,15
339,515;31,5;-43,15
339,568;31,5;-42,40
339,605;31,7;-42,40
339,668;31,7;-41,90
339,721;31,9;-41,90
339,776;31,9;-41,90
339,838;32,0;-41,90
339,904;32,0;-40,15
339,951;32,0;-40,15
340,000;32,0;-38,15
340,069;32,1;-38,15
340,116;32,1;-38,65
340,153;32,1;-38,65
340,211;32,1;-37,40
340,269;32,3;-37,40
340,316;32,3;-39,40
340,369;32,4;-39,40
340,405;32,4;-38,65
340,452;32,6;-38,65
340,496;32,6;-38,90
340,542;32,9;-38,90
340,600;32,9;-39,65
340,647;32,9;-39,65
340,701;32,9;-39,15
340,749;33,0;-39,15
340,795;33,0;-39,40
340,842;33,2;-39,40
340,903;33,2;-41,40
340,953;33,5;-41,40
341,004;33,5;-43,40
341,054;33,7;-43,40
341,104;33,7;-44,65
341,151;33,9;-44,65
341,201;33,9;-44,40
341,254;34,1;-44,40
341,304;34,1;-43,40
341,346;34,3;-43,40
341,403;34,3;-42,90
341,453;34,5;-42,90
341,513;34,5;-43,90
341,571;34,9;-43,90
341,619;34,9;-44,40
341,653;35,2;-44,40
341,703;35,2;-44,40
341,751;35,2;-44,40
341,802;35,2;-42,90
341,853;35,3;-42,90
341,903;35,3;-40,90
341,951;35,5;-40,90
342,003;35,5;-41,90
342,053;35,7;-41,90
342,103;35,7;-41,65
342,155;36,0;-41,65
342,204;36,0;-40,15
342,253;36,1;-40,15
342,303;36,1;-37,15
342,356;36,2;-37,15
342,404;36,2;-34,90
342,451;36,3;-34,90
342,503;36,3;-33,15
342,552;36,4;-33,15
342,603;36,4;-32,15
342,653;36,5;-32,15
342,703;36,5;-31,90
342,752;36,6;-31,90
342,803;36,6;-31,90
342,853;36,6;-31,90
342,903;36,6;-31,90
342,951;36,6;-31,90
343,003;36,6;-31,65
343,052;36,7;-31,65
343,102;36,7;-31,65
343,152;36,8;-31,65
343,202;36,8;-32,15
343,253;36,9;-32,15
343,302;36,9;-32,65
343,351;37,0;-32,65
343,404;37,0;-33,65
343,452;37,0;-33,65
343,513;37,0;-34,90
343,572;37,1;-34,90
343,620;37,1;-37,90
343,672;37,2;-37,90
343,719;37,2;-39,40
343,773;37,3;-39,40
343,819;37,3;-41,40
343,873;37,5;-41,40
343,920;37,5;-41,90
343,973;37,6;-41,90
344,018;37,6;-43,40
344,073;37,8;-43,40
344,135;37,8;-44,90
344,173;38,0;-44,90
344,220;38,0;-45,40
344,274;38,1;-45,40
344,320;38,1;-46,40
344,374;38,2;-46,40
344,421;38,2;-47,15
344,474;38,5;-47,15
344,518;38,5;-48,15
344,574;38,6;-48,15
344,622;38,6;-48,15
344,675;38,8;-48,15
344,718;38,8;-48,65
344,775;38,9;-48,65
344,822;38,9;-47,90
344,885;39,0;-47,90
344,934;39,0;-48,15
344,976;39,3;-48,15
345,023;39,3;-48,15
345,076;39,4;-48,15
345,123;39,4;-47,90
345,183;39,6;-47,90
345,231;39,6;-49,15
345,277;39,9;-49,15
345,317;39,9;-49,90
345,377;39,9;-49,90
345,433;39,9;-49,15
345,477;40,1;-49,15
345,517;40,1;-52,65
345,577;40,1;-52,65
345,625;40,1;-56,65
345,677;40,5;-56,65
345,725;40,5;-60,15
345,778;40,5;-60,15
345,826;40,5;-59,65
345,878;40,8;-59,65
345,925;40,8;-59,65
345,963;41,0;-59,65
346,010;41,0;-61,65
346,078;41,3;-61,65
346,116;41,3;-64,15
346,178;41,6;-64,15
346,217;41,6;-65,15
346,278;41,9;-65,15
346,325;41,9;-65,40
346,363;42,1;-65,40
346,416;42,1;-65,90
346,463;42,3;-65,90
346,511;42,3;-65,15
346,559;42,5;-65,15
346,611;42,5;-63,40
346,679;42,9;-63,40
346,727;42,9;-67,15
346,764;43,2;-67,15
346,813;43,2;-67,90
346,859;43,3;-67,90
346,915;43,3;-65,65
346,965;43,4;-65,65
347,011;43,4;-62,40
347,064;43,9;-62,40
347,112;43,9;-65,65
347,160;44,4;-65,65
347,215;44,4;-73,40
347,263;44,7;-73,40
347,312;44,7;-75,15
347,365;44,9;-75,15
347,416;44,9;-72,90
347,462;45,0;-72,90
347,515;45,0;-69,90
347,565;45,1;-69,90
347,617;45,1;-69,65
347,665;45,6;-69,65
347,703;45,6;-71,90
347,765;46,0;-71,90
347,815;46,0;-72,65
347,866;46,3;-72,65
347,917;46,3;-73,65
347,964;46,5;-73,65
348,015;46,5;-69,65
348,061;46,6;-69,65
348,114;46,6;-65,65
348,161;46,7;-65,65
348,215;46,7;-61,15
348,261;47,1;-61,15
348,315;47,1;-61,15
348,362;47,5;-61,15
348,415;47,5;-64,90
348,464;47,7;-64,90
348,514;47,7;-66,40
348,562;47,7;-66,40
348,615;47,7;-61,15
348,665;47,9;-61,15
348,708;47,9;-59,65
348,755;48,0;-59,65
348,815;48,0;-60,40
348,862;48,3;-60,40
348,914;48,3;-60,90
348,968;48,5;-60,90
349,014;48,5;-62,65
349,062;48,8;-62,65
349,115;48,8;-62,15
349,164;48,9;-62,15
349,216;48,9;-63,40
349,264;49,1;-63,40
349,314;49,1;-60,90
349,364;49,2;-60,90
349,414;49,2;-60,15
349,464;49,4;-60,15
349,516;49,4;-59,65
349,564;49,6;-59,65
349,614;49,6;-57,65
349,663;49,8;-57,65
349,726;49,8;-56,40
349,763;50,0;-56,40
349,813;50,0;-55,90
349,863;50,1;-55,90
349,916;50,1;-57,15
349,965;50,1;-57,15
350,013;50,1;-53,65
350,061;50,3;-53,65
350,115;50,3;-52,65
350,163;50,5;-52,65
350,216;50,5;-54,40
350,255;50,8;-54,40
350,327;50,8;-55,90
350,384;50,9;-55,90
350,432;50,9;-54,65
350,484;51,0;-54,65
350,530;51,0;-53,65
350,585;51,1;-53,65
350,632;51,1;-49,90
350,685;51,2;-49,90
350,729;51,2;-49,15
350,785;51,4;-49,15
350,837;51,4;-48,90
350,886;51,5;-48,90
350,936;51,5;-47,65
350,986;51,5;-47,65
351,029;51,5;-45,65
351,086;51,7;-45,65
351,129;51,7;-45,90
351,187;51,9;-45,90
351,235;51,9;-47,15
351,287;51,9;-47,15
351,333;51,9;-47,65
351,387;52,0;-47,65
351,434;52,0;-44,90
351,488;52,1;-44,90
351,536;52,1;-44,65
351,588;52,2;-44,65
351,629;52,2;-45,90
351,687;52,2;-45,90
351,745;52,2;-44,90
351,787;52,3;-44,90
351,835;52,3;-42,90
351,872;52,4;-42,90
351,911;52,4;-44,40
351,961;52,5;-44,40
352,029;52,5;-46,90
352,089;52,4;-46,90
352,128;52,4;-45,40
352,189;52,3;-45,40
352,237;52,3;-42,40
352,273;52,5;-42,40
352,314;52,5;-41,40
352,362;52,5;-41,40
352,420;52,5;-42,65
352,467;52,7;-42,65
352,521;52,7;-47,15
352,567;52,6;-47,15
352,621;52,6;-45,40
352,689;52,5;-45,40
352,737;52,5;-41,65
352,773;52,7;-41,65
352,820;52,7;-42,90
352,889;52,6;-42,90
352,944;52,6;-41,65
352,990;52,6;-41,65
353,037;52,6;-38,65
353,074;52,7;-38,65
353,121;52,7;-39,15
353,168;52,9;-39,15
353,227;52,9;-40,90
353,277;52,9;-40,90
353,332;52,9;-42,40
353,391;52,8;-42,40
353,443;52,8;-39,65
353,491;52,8;-39,65
353,544;52,8;-38,65
353,593;53,0;-38,65
353,643;53,0;-40,40
353,691;52,9;-40,40
353,739;52,9;-39,65
353,776;52,9;-39,65
353,823;52,9;-38,40
353,876;52,9;-38,40
353,923;52,9;-37,40
353,976;53,0;-37,40
354,024;53,0;-38,65
354,072;53,0;-38,65
354,126;53,0;-38,65
354,177;52,8;-38,65
354,224;52,8;-39,65
354,275;52,8;-39,65
354,318;52,8;-41,40
354,360;52,9;-41,40
354,410;52,9;-43,15
354,459;52,9;-43,15
354,493;52,9;-44,15
354,541;52,9;-44,15
354,593;52,9;-44,65
354,642;52,9;-44,65
354,692;52,9;-45,15
354,743;52,9;-45,15
354,792;52,9;-45,40
354,842;52,9;-45,40
354,893;52,9;-45,65
354,943;52,9;-45,65
354,993;52,9;-45,90
355,041;53,0;-45,90
355,093;53,0;-46,15
355,142;53,1;-46,15
355,193;53,1;-46,15
355,242;53,1;-46,15
355,294;53,1;-45,90
355,342;53,1;-45,90
355,390;53,1;-45,90
355,445;53,0;-45,90
355,493;53,0;-45,90
355,545;53,0;-45,90
355,592;53,0;-45,65
355,645;53,1;-45,65
355,692;53,1;-45,90
355,746;53,0;-45,90
355,792;53,0;-46,65
355,859;53,0;-46,65
355,908;53,0;-44,15
355,945;53,0;-44,15
355,992;53,0;-42,40
356,045;52,9;-42,40
356,092;52,9;-42,65
356,146;53,0;-42,65
356,194;53,0;-42,40
356,246;52,9;-42,40
356,294;52,9;-42,40
356,346;52,8;-42,40
356,407;52,8;-41,65
356,446;52,8;-41,65
356,491;52,8;-41,15
356,546;52,8;-41,15
356,591;52,8;-40,15
356,647;52,7;-40,15
356,694;52,7;-38,65
356,747;52,7;-38,65
356,791;52,7;-37,65
356,847;52,6;-37,65
356,891;52,6;-36,65
356,948;52,6;-36,65
356,994;52,6;-35,65
357,032;52,5;-35,65
357,074;52,5;-34,65
357,124;52,5;-34,65
357,174;52,5;-33,40
357,221;52,3;-33,40
357,285;52,3;-32,40
357,324;52,2;-32,40
357,380;52,2;-30,40
357,427;52,2;-30,40
357,474;52,2;-31,65
357,524;52,1;-31,65
357,580;52,1;-32,15
357,628;52,0;-32,15
357,686;52,0;-31,65
357,733;51,9;-31,65
357,781;51,9;-32,90
357,828;51,6;-32,90
357,881;51,6;-32,90
357,929;51,4;-32,90
357,974;51,4;-28,40
358,012;51,3;-28,40
358,066;51,3;-27,40
358,112;51,4;-27,40
358,157;51,4;-28,90
358,206;51,5;-28,90
358,250;51,5;-34,65
358,298;51,4;-34,65
358,350;51,4;-37,65
358,405;51,1;-37,65
358,450;51,1;-32,65
358,506;50,9;-32,65
358,567;50,9;-29,15
358,614;50,9;-29,15
358,656;50,9;-28,90
358,704;50,7;-28,90
358,756;50,7;-28,90
358,806;50,7;-28,90
358,851;50,7;-29,15
358,897;50,7;-29,15
358,935;50,7;-30,40
358,977;50,6;-30,40
359,025;50,6;-31,40
359,088;50,5;-31,40
359,135;50,5;-29,65
359,173;50,3;-29,65
359,222;50,3;-29,40
359,272;50,2;-29,40
359,322;50,2;-29,40
359,383;50,1;-29,40
359,430;50,1;-29,40
359,472;50,0;-29,40
359,521;50,0;-29,40
359,585;49,9;-29,40
359,622;49,9;-28,65
359,684;49,8;-28,65
359,752;49,8;-28,40
359,799;49,6;-28,40
359,852;49,6;-27,65
359,894;49,4;-27,65
359,953;49,4;-26,90
360,000;49,5;-26,90
360,053;49,5;-29,15
360,105;49,5;-29,15
360,155;49,5;-32,40
360,205;49,3;-32,40
360,255;49,3;-30,90
360,304;49,1;-30,90
360,355;49,1;-29,40
360,397;49,0;-29,40
360,454;49,0;-29,40
360,503;48,9;-29,40
360,554;48,9;-30,40
360,602;48,8;-30,40
360,654;48,8;-30,65
360,705;48,7;-30,65
360,755;48,7;-30,65
360,804;48,6;-30,65
360,855;48,6;-31,40
360,903;48,6;-31,40
360,955;48,6;-33,40
361,004;48,6;-33,40
361,055;48,6;-36,90
361,102;48,5;-36,90
361,154;48,5;-39,40
361,204;48,4;-39,40
361,262;48,4;-42,15
361,310;48,4;-42,15
361,355;48,4;-43,65
361,404;48,3;-43,65
361,455;48,3;-44,65
361,503;48,2;-44,65
361,555;48,2;-43,15
361,603;48,3;-43,15
361,655;48,3;-44,65
361,703;48,3;-44,65
361,755;48,3;-44,15
361,802;48,3;-44,15
361,855;48,3;-39,40
361,903;48,2;-39,40
361,955;48,2;-33,65
362,004;48,2;-33,65
362,056;48,2;-28,90
362,104;48,1;-28,90
362,156;48,1;-24,90
362,204;48,1;-24,90
362,256;48,1;-21,65
362,303;48,0;-21,65
362,357;48,0;-18,65
362,403;47,8;-18,65
362,457;47,8;-16,15
362,505;47,6;-16,15
362,558;47,6;-13,65
362,603;47,6;-13,65
362,657;47,6;-14,40
362,703;47,6;-14,40
362,758;47,6;-17,90
362,803;47,4;-17,90
362,858;47,4;-18,90
362,906;47,3;-18,90
362,958;47,3;-21,15
363,003;47,2;-21,15
363,059;47,2;-22,90
363,107;47,0;-22,90
363,159;47,0;-23,65
363,202;46,9;-23,65
363,259;46,9;-23,15
363,318;47,0;-23,15
363,359;47,0;-27,15
363,403;47,0;-27,15
363,459;47,0;-30,65
363,506;46,9;-30,65
363,560;46,9;-34,15
363,607;46,6;-34,15
363,660;46,6;-31,15
363,707;46,5;-31,15
363,745;46,5;-28,90
363,785;46,5;-28,90
363,835;46,5;-29,90
363,892;46,5;-29,90
363,939;46,5;-31,65
363,987;46,4;-31,65
364,035;46,4;-31,90
364,085;46,4;-31,90
364,132;46,4;-32,90
364,192;46,4;-32,90
364,235;46,4;-32,90
364,293;46,4;-32,90
364,340;46,4;-33,90
364,392;46,4;-33,90
364,435;46,4;-37,15
364,503;46,3;-37,15
364,563;46,3;-37,40
364,617;46,2;-37,40
364,662;46,2;-36,40
364,717;46,1;-36,40
364,762;46,1;-38,65
364,813;46,1;-38,65
364,863;46,1;-45,15
364,918;46,3;-45,15
364,962;46,3;-50,40
365,010;46,5;-50,40
365,062;46,5;-52,65
365,116;46,3;-52,65
365,168;46,3;-48,90
365,215;46,3;-48,90
365,263;46,3;-49,15
365,311;46,5;-49,15
365,364;46,5;-53,15
365,417;46,6;-53,15
365,464;46,6;-56,40
365,511;46,6;-56,40
365,549;46,6;-56,65
365,583;46,8;-56,65
365,630;46,8;-59,15
365,681;46,9;-59,15
365,728;46,9;-61,65
365,782;47,0;-61,65
365,833;47,0;-61,40
365,883;47,2;-61,40
365,933;47,2;-61,40
365,983;47,3;-61,40
366,033;47,3;-61,65
366,083;47,5;-61,65
366,123;47,5;-61,65
366,165;47,6;-61,65
366,215;47,6;-61,65
366,266;47,7;-61,65
366,315;47,7;-61,40
366,366;47,9;-61,40
366,414;47,9;-61,40
366,466;48,1;-61,40
366,516;48,1;-60,65
366,566;48,3;-60,65
366,616;48,3;-62,40
366,673;48,5;-62,40
366,725;48,5;-62,90
366,767;48,6;-62,90
366,816;48,6;-60,15
366,866;48,7;-60,15
366,913;48,7;-55,40
366,967;48,9;-55,40
367,016;48,9;-50,65
367,067;49,1;-50,65
367,116;49,1;-48,40
367,168;49,1;-48,40
367,216;49,1;-45,65
367,267;49,2;-45,65
367,315;49,2;-43,15
367,368;49,3;-43,15
367,425;49,3;-41,40
367,467;49,3;-41,40
367,515;49,3;-40,15
367,568;49,4;-40,15
367,615;49,4;-38,65
367,668;49,4;-38,65
367,716;49,4;-37,40
367,769;49,6;-37,40
367,815;49,6;-36,15
367,852;49,8;-36,15
367,892;49,8;-36,15
367,939;49,7;-36,15
367,999;49,7;-32,90
368,048;49,5;-32,90
368,098;49,5;-26,90
368,132;49,6;-26,90
368,184;49,6;-23,90
368,231;49,8;-23,90
368,288;49,8;-26,40
368,335;49,8;-26,40
368,384;49,8;-27,90
368,431;49,7;-27,90
368,484;49,7;-26,15
368,522;49,7;-26,15
368,569;49,7;-23,90
368,615;49,8;-23,90
368,669;49,8;-24,90
368,717;49,8;-24,90
368,770;49,8;-24,65
368,818;49,6;-24,65
368,870;49,6;-23,15
368,917;49,7;-23,15
368,970;49,7;-22,65
369,017;49,8;-22,65
369,070;49,8;-21,65
369,118;49,7;-21,65
369,171;49,7;-20,90
369,218;49,6;-20,90
369,287;49,6;-20,15
369,334;49,6;-20,15
369,371;49,6;-19,65
369,414;49,6;-19,65
369,471;49,6;-19,40
369,518;49,6;-19,40
369,556;49,6;-19,15
369,603;49,6;-19,15
369,647;49,6;-18,65
369,705;49,5;-18,65
369,751;49,5;-18,15
369,797;49,5;-18,15
369,848;49,5;-17,65
369,897;49,4;-17,65
369,945;49,4;-16,90
369,997;49,4;-16,90
370,047;49,4;-16,40
370,103;49,4;-16,40
370,151;49,4;-16,15
370,203;49,4;-16,15
370,252;49,4;-15,40
370,296;49,4;-15,40
370,346;49,4;-14,40
370,403;49,4;-14,40
370,447;49,4;-13,40
370,496;49,3;-13,40
370,546;49,3;-12,90
370,605;49,4;-12,90
370,646;49,4;-12,40
370,713;49,4;-12,40
370,776;49,4;-12,15
370,829;49,3;-12,15
370,873;49,3;-11,40
370,913;49,3;-11,40
370,973;49,3;-10,90
371,020;49,3;-10,90
371,057;49,3;-9,90
371,096;49,2;-9,90
371,145;49,2;-9,15
371,205;49,2;-9,15
371,252;49,2;-7,90
371,296;49,2;-7,90
371,346;49,2;-7,40
371,396;49,1;-7,40
371,446;49,1;-7,15
371,495;49,0;-7,15
371,546;49,0;-7,15
371,605;49,0;-7,15
371,656;49,0;-6,90
371,712;48,9;-6,90
371,775;48,9;-6,90
371,844;48,8;-6,90
371,890;48,8;-6,65
371,945;48,8;-6,65
372,007;48,8;-6,65
372,045;48,8;-6,65
372,095;48,8;-6,65
372,159;48,7;-6,65
372,210;48,7;-6,40
372,257;48,7;-6,40
372,295;48,7;-6,40
372,341;48,6;-6,40
372,394;48,6;-5,90
372,437;48,6;-5,90
372,475;48,6;-5,65
372,522;48,5;-5,65
372,575;48,5;-5,90
372,622;48,5;-5,90
372,675;48,5;-5,90
372,728;48,5;-5,90
372,775;48,5;-6,65
372,822;48,4;-6,65
372,876;48,4;-6,90
372,928;48,4;-6,90
372,978;48,4;-7,65
373,041;48,4;-7,65
373,094;48,4;-9,90
373,144;48,4;-9,90
373,192;48,4;-12,65
373,243;48,3;-12,65
373,293;48,3;-12,90
373,342;48,3;-12,90
373,397;48,3;-10,40
373,444;48,4;-10,40
373,494;48,4;-12,90
373,536;48,4;-12,90
373,577;48,4;-13,90
373,624;48,4;-13,90
373,677;48,4;-14,90
373,727;48,4;-14,90
373,778;48,4;-16,15
373,827;48,4;-16,15
373,878;48,4;-16,90
373,927;48,3;-16,90
373,978;48,3;-13,90
374,027;48,5;-13,90
374,078;48,5;-16,40
374,131;48,6;-16,40
374,194;48,6;-20,40
374,243;48,5;-20,40
374,294;48,5;-18,40
374,341;48,3;-18,40
374,394;48,3;-12,15
374,444;48,4;-12,15
374,504;48,4;-11,90
374,551;48,6;-11,90
374,610;48,6;-15,90
374,660;48,6;-15,90
374,710;48,6;-16,90
374,759;48,6;-16,90
374,809;48,6;-16,40
374,859;48,5;-16,40
374,909;48,5;-15,65
374,959;48,4;-15,65
375,009;48,4;-13,90
375,059;48,5;-13,90
375,110;48,5;-14,65
375,157;48,7;-14,65
375,209;48,7;-19,15
375,257;48,8;-19,15
375,310;48,8;-21,65
375,359;48,8;-21,65
375,409;48,8;-21,15
375,459;48,8;-21,15
375,509;48,8;-19,65
375,557;48,9;-19,65
375,610;48,9;-19,15
375,658;49,0;-19,15
375,711;49,0;-21,90
375,759;49,1;-21,90
375,811;49,1;-23,90
375,859;49,0;-23,90
375,909;49,0;-23,15
375,957;49,0;-23,15
376,010;49,0;-21,90
376,058;49,1;-21,90
376,108;49,1;-20,90
376,158;49,2;-20,90
376,208;49,2;-20,90
376,264;49,4;-20,90
376,312;49,4;-23,65
376,364;49,6;-23,65
376,408;49,6;-24,90
376,455;49,7;-24,90
376,512;49,7;-24,65
376,560;49,7;-24,65
376,613;49,7;-23,15
376,658;49,8;-23,15
376,712;49,8;-22,65
376,759;49,8;-22,65
376,808;49,8;-22,15
376,858;49,8;-22,15
376,913;49,8;-22,90
376,961;50,0;-22,90
377,009;50,0;-23,40
377,057;50,1;-23,40
377,107;50,1;-23,40
377,156;50,1;-23,40
377,192;50,1;-23,65
377,239;50,0;-23,65
377,296;50,0;-24,15
377,341;50,2;-24,15
377,397;50,2;-25,90
377,441;50,3;-25,90
377,497;50,3;-27,65
377,541;50,3;-27,65
377,599;50,3;-28,90
377,653;50,3;-28,90
377,714;50,3;-29,65
377,757;50,3;-29,65
377,807;50,3;-28,15
377,857;50,5;-28,15
377,907;50,5;-30,15
377,955;50,7;-30,15
378,013;50,7;-34,40
